/var/spool/slurm/slurmd/job780239/slurm_script: line 19: ./venv/bin/activate: No such file or directory
/home/sep4013/.conda/envs/lilac2/lib/python3.13/site-packages/torchio/data/image.py:253: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/TorchIO-project/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
 ----------------- Run Setup Summary -----------------
JOB NAME: LOADER_PSAo_1
TASK: temporal_ordering
Target Attribute: timepoint
BACKBONE: resnet18_3D_psao
RUN MODE: train
Num of GPUs: 1
Num of Model Parameter: 33267776
 ----------------- Training initiated -----------------
lr_scheduler.StepLR is set:  [20.0, 0.5]

[Epoch 0/100] [Batch 0/1189] [ loss: 1.472000 ] ETA: 2 days, 3:23:23.381729
[Epoch 0/100] [Batch 1/1189] [ loss: 8.475925 ] ETA: 1 day, 16:21:32.268000
[Epoch 0/100] [Batch 1025/1189] [ loss: 1.041491 ] ETA: 1 day, 8:10:42.688888
[Epoch 0/100] [Batch 1026/1189] [ loss: 1.255515 ] ETA: 1 day, 3:41:44.227681
[Epoch 0/100] [Batch 1027/1189] [ loss: 2.207608 ] ETA: 1 day, 19:46:51.982359
[Epoch 0/100] [Batch 1028/1189] [ loss: 1.751321 ] ETA: 1 day, 2:41:46.407810
[Epoch 0/100] [Batch 1029/1189] [ loss: 1.057098 ] ETA: 1 day, 9:23:50.637860
[Epoch 0/100] [Batch 1030/1189] [ loss: 1.808574 ] ETA: 1 day, 10:43:55.212193
[Epoch 0/100] [Batch 1031/1189] [ loss: 2.332829 ] ETA: 1 day, 9:53:45.309390
[Epoch 0/100] [Batch 1032/1189] [ loss: 1.312211 ] ETA: 1 day, 8:20:15.299292
[Epoch 0/100] [Batch 1033/1189] [ loss: 1.451046 ] ETA: 1 day, 11:33:20.972599
[Epoch 0/100] [Batch 1034/1189] [ loss: 1.411023 ] ETA: 1 day, 10:10:45.967319
[Epoch 0/100] [Batch 1035/1189] [ loss: 1.316495 ] ETA: 1 day, 9:31:41.254704
[Epoch 0/100] [Batch 1036/1189] [ loss: 1.657070 ] ETA: 1 day, 15:16:41.285997
[Epoch 0/100] [Batch 1037/1189] [ loss: 1.392872 ] ETA: 1 day, 4:09:52.516423
[Epoch 0/100] [Batch 1038/1189] [ loss: 1.626914 ] ETA: 1 day, 3:42:05.746683
[Epoch 0/100] [Batch 1039/1189] [ loss: 1.467069 ] ETA: 1 day, 4:03:10.985521
[Epoch 0/100] [Batch 1040/1189] [ loss: 1.726329 ] ETA: 1 day, 10:49:36.866074
[Epoch 0/100] [Batch 1041/1189] [ loss: 1.485889 ] ETA: 1 day, 10:18:35.147573
[Epoch 0/100] [Batch 1042/1189] [ loss: 1.253295 ] ETA: 1 day, 7:03:19.852243
[Epoch 0/100] [Batch 1043/1189] [ loss: 1.055683 ] ETA: 1 day, 10:21:15.802729
[Epoch 0/100] [Batch 1044/1189] [ loss: 1.407037 ] ETA: 1 day, 6:52:19.931259
[Epoch 0/100] [Batch 1045/1189] [ loss: 1.337288 ] ETA: 1 day, 7:49:53.654069
[Epoch 0/100] [Batch 1046/1189] [ loss: 1.424248 ] ETA: 1 day, 7:20:52.255497
[Epoch 0/100] [Batch 1047/1189] [ loss: 4.152647 ] ETA: 1 day, 9:01:59.556972
[Epoch 0/100] [Batch 1048/1189] [ loss: 1.666120 ] ETA: 1 day, 15:44:53.287614
[Epoch 0/100] [Batch 1049/1189] [ loss: 1.380117 ] ETA: 1 day, 10:28:07.321795
[Epoch 0/100] [Batch 1050/1189] [ loss: 1.256945 ] ETA: 1 day, 15:14:07.177100
[Epoch 0/100] [Batch 1051/1189] [ loss: 1.026686 ] ETA: 1 day, 7:52:23.620138
[Epoch 0/100] [Batch 1052/1189] [ loss: 1.371503 ] ETA: 1 day, 5:42:34.790089
[Epoch 0/100] [Batch 1053/1189] [ loss: 1.208483 ] ETA: 1 day, 7:37:43.981430
[Epoch 0/100] [Batch 1054/1189] [ loss: 1.647013 ] ETA: 1 day, 11:11:35.076163
[Epoch 0/100] [Batch 1055/1189] [ loss: 1.393904 ] ETA: 1 day, 14:05:50.090271
[Epoch 0/100] [Batch 1056/1189] [ loss: 1.270364 ] ETA: 1 day, 10:36:35.994264
[Epoch 0/100] [Batch 1057/1189] [ loss: 1.891916 ] ETA: 1 day, 15:39:33.192063
[Epoch 0/100] [Batch 1058/1189] [ loss: 1.457572 ] ETA: 1 day, 9:53:28.736081
[Epoch 0/100] [Batch 1059/1189] [ loss: 1.513446 ] ETA: 1 day, 16:07:27.816476
[Epoch 0/100] [Batch 1060/1189] [ loss: 1.415109 ] ETA: 1 day, 10:44:56.215210
[Epoch 0/100] [Batch 1061/1189] [ loss: 1.502807 ] ETA: 1 day, 3:40:33.660261
[Epoch 0/100] [Batch 1062/1189] [ loss: 1.529959 ] ETA: 1 day, 9:45:19.903699
[Epoch 0/100] [Batch 1063/1189] [ loss: 1.232274 ] ETA: 1 day, 5:21:30.470381
[Epoch 0/100] [Batch 1064/1189] [ loss: 1.348896 ] ETA: 1 day, 9:45:06.434926
[Epoch 0/100] [Batch 1065/1189] [ loss: 2.034157 ] ETA: 1 day, 8:48:20.544991
[Epoch 0/100] [Batch 1066/1189] [ loss: 1.530870 ] ETA: 1 day, 4:33:14.959504
[Epoch 0/100] [Batch 1067/1189] [ loss: 1.314128 ] ETA: 1 day, 17:30:50.353723
[Epoch 0/100] [Batch 1068/1189] [ loss: 1.427959 ] ETA: 1 day, 2:50:25.378588
[Epoch 0/100] [Batch 1069/1189] [ loss: 1.373995 ] ETA: 1 day, 6:18:29.441045
[Epoch 0/100] [Batch 1070/1189] [ loss: 1.607555 ] ETA: 1 day, 12:27:44.034307
[Epoch 0/100] [Batch 1071/1189] [ loss: 1.311694 ] ETA: 1 day, 6:08:09.551379
[Epoch 0/100] [Batch 1072/1189] [ loss: 1.324886 ] ETA: 1 day, 4:33:37.986217
[Epoch 0/100] [Batch 1073/1189] [ loss: 1.437149 ] ETA: 1 day, 1:38:28.207015
[Epoch 0/100] [Batch 1074/1189] [ loss: 1.301339 ] ETA: 1 day, 3:29:04.136741
[Epoch 0/100] [Batch 1075/1189] [ loss: 1.448910 ] ETA: 1 day, 5:13:59.089501
[Epoch 0/100] [Batch 1076/1189] [ loss: 1.257875 ] ETA: 1 day, 9:53:25.549911
[Epoch 0/100] [Batch 1077/1189] [ loss: 1.400540 ] ETA: 1 day, 3:10:54.010807
[Epoch 0/100] [Batch 1078/1189] [ loss: 1.445865 ] ETA: 1 day, 3:33:15.984065
[Epoch 0/100] [Batch 1079/1189] [ loss: 1.495615 ] ETA: 1 day, 7:55:47.066997
[Epoch 0/100] [Batch 1080/1189] [ loss: 1.229616 ] ETA: 1 day, 6:17:33.636303
[Epoch 0/100] [Batch 1081/1189] [ loss: 1.558025 ] ETA: 1 day, 6:33:45.026226
[Epoch 0/100] [Batch 1082/1189] [ loss: 1.585090 ] ETA: 1 day, 12:36:42.438036
[Epoch 0/100] [Batch 1083/1189] [ loss: 1.462880 ] ETA: 1 day, 14:58:34.989045
[Epoch 0/100] [Batch 1084/1189] [ loss: 1.475800 ] ETA: 1 day, 8:01:37.184355
[Epoch 0/100] [Batch 1085/1189] [ loss: 1.414885 ] ETA: 1 day, 7:42:26.174232
[Epoch 0/100] [Batch 1086/1189] [ loss: 1.217001 ] ETA: 1 day, 7:26:49.194077
[Epoch 0/100] [Batch 1087/1189] [ loss: 1.109977 ] ETA: 1 day, 6:38:27.810930
[Epoch 0/100] [Batch 1088/1189] [ loss: 1.034086 ] ETA: 1 day, 8:58:26.733297
[Epoch 0/100] [Batch 1089/1189] [ loss: 1.902080 ] ETA: 1 day, 15:03:55.549863
[Epoch 0/100] [Batch 1090/1189] [ loss: 2.257751 ] ETA: 1 day, 8:51:43.957200
[Epoch 0/100] [Batch 1091/1189] [ loss: 1.405992 ] ETA: 1 day, 8:13:28.484270
[Epoch 0/100] [Batch 1092/1189] [ loss: 1.376420 ] ETA: 1 day, 5:50:19.008781
[Epoch 0/100] [Batch 1093/1189] [ loss: 1.380404 ] ETA: 1 day, 12:14:19.127741
[Epoch 0/100] [Batch 1094/1189] [ loss: 1.829052 ] ETA: 1 day, 8:53:09.706925
[Epoch 0/100] [Batch 1095/1189] [ loss: 0.832690 ] ETA: 1 day, 5:32:27.988070
[Epoch 0/100] [Batch 1096/1189] [ loss: 1.455739 ] ETA: 1 day, 4:18:49.980206
[Epoch 0/100] [Batch 1097/1189] [ loss: 1.540386 ] ETA: 1 day, 10:40:00.226953
[Epoch 0/100] [Batch 1098/1189] [ loss: 1.253304 ] ETA: 1 day, 5:26:07.604897
[Epoch 0/100] [Batch 1099/1189] [ loss: 1.284216 ] ETA: 1 day, 10:22:55.274138
[Epoch 0/100] [Batch 1100/1189] [ loss: 1.267272 ] ETA: 1 day, 8:41:43.666019
[Epoch 0/100] [Batch 1101/1189] [ loss: 1.144615 ] ETA: 1 day, 4:31:03.037973
[Epoch 0/100] [Batch 1102/1189] [ loss: 1.672738 ] ETA: 1 day, 7:59:35.035948
[Epoch 0/100] [Batch 1103/1189] [ loss: 1.510722 ] ETA: 1 day, 16:13:27.461516
[Epoch 0/100] [Batch 1104/1189] [ loss: 1.409492 ] ETA: 1 day, 7:42:22.454229
[Epoch 0/100] [Batch 1105/1189] [ loss: 1.983495 ] ETA: 1 day, 12:31:56.364577
[Epoch 0/100] [Batch 1106/1189] [ loss: 1.440542 ] ETA: 1 day, 8:07:18.896751
[Epoch 0/100] [Batch 1107/1189] [ loss: 1.103447 ] ETA: 1 day, 3:38:29.166801
[Epoch 0/100] [Batch 1108/1189] [ loss: 1.455100 ] ETA: 1 day, 7:21:06.915688
[Epoch 0/100] [Batch 1109/1189] [ loss: 1.409758 ] ETA: 1 day, 13:42:17.744673
[Epoch 0/100] [Batch 1110/1189] [ loss: 1.516394 ] ETA: 1 day, 8:11:52.798262
[Epoch 0/100] [Batch 1111/1189] [ loss: 1.444065 ] ETA: 1 day, 11:55:00.565871
[Epoch 0/100] [Batch 1112/1189] [ loss: 1.662529 ] ETA: 1 day, 3:40:55.551213
[Epoch 0/100] [Batch 1113/1189] [ loss: 1.582573 ] ETA: 1 day, 1:28:05.618901
[Epoch 0/100] [Batch 1114/1189] [ loss: 1.626331 ] ETA: 1 day, 5:30:10.755680
[Epoch 0/100] [Batch 1115/1189] [ loss: 1.704426 ] ETA: 1 day, 12:01:00.849520
[Epoch 0/100] [Batch 1116/1189] [ loss: 1.160493 ] ETA: 1 day, 5:49:22.696838
[Epoch 0/100] [Batch 1117/1189] [ loss: 1.491976 ] ETA: 1 day, 3:42:25.338303
[Epoch 0/100] [Batch 1118/1189] [ loss: 1.374825 ] ETA: 1 day, 7:22:26.604630
[Epoch 0/100] [Batch 1119/1189] [ loss: 1.381862 ] ETA: 1 day, 6:30:14.959317
[Epoch 0/100] [Batch 1120/1189] [ loss: 1.697777 ] ETA: 1 day, 8:07:45.505199
[Epoch 0/100] [Batch 1121/1189] [ loss: 1.371470 ] ETA: 1 day, 6:42:19.345778
[Epoch 0/100] [Batch 1122/1189] [ loss: 1.279794 ] ETA: 1 day, 12:38:13.318864
[Epoch 0/100] [Batch 1123/1189] [ loss: 1.233089 ] ETA: 1 day, 3:52:32.658789
[Epoch 0/100] [Batch 1124/1189] [ loss: 1.257455 ] ETA: 1 day, 2:31:19.170902
[Epoch 0/100] [Batch 1125/1189] [ loss: 1.261272 ] ETA: 1 day, 7:57:28.905730
[Epoch 0/100] [Batch 1126/1189] [ loss: 1.631289 ] ETA: 1 day, 5:17:19.457600
[Epoch 0/100] [Batch 1127/1189] [ loss: 1.322692 ] ETA: 1 day, 7:01:02.220500
[Epoch 0/100] [Batch 1128/1189] [ loss: 1.290162 ] ETA: 1 day, 2:20:34.238026
[Epoch 0/100] [Batch 1129/1189] [ loss: 1.348305 ] ETA: 1 day, 11:19:42.731122
[Epoch 0/100] [Batch 1130/1189] [ loss: 2.034110 ] ETA: 1 day, 2:19:49.190028
[Epoch 0/100] [Batch 1131/1189] [ loss: 1.411577 ] ETA: 6 days, 18:14:17.197589
[Epoch 0/100] [Batch 1132/1189] [ loss: 1.300609 ] ETA: 1 day, 8:19:34.625319
[Epoch 0/100] [Batch 1133/1189] [ loss: 1.496764 ] ETA: 1 day, 4:12:30.053408
[Epoch 0/100] [Batch 1134/1189] [ loss: 1.394891 ] ETA: 1 day, 6:17:10.945587
[Epoch 0/100] [Batch 1135/1189] [ loss: 2.016302 ] ETA: 1 day, 9:09:45.625448
[Epoch 0/100] [Batch 1136/1189] [ loss: 1.343431 ] ETA: 1 day, 13:27:32.356306
[Epoch 0/100] [Batch 1137/1189] [ loss: 2.137764 ] ETA: 1 day, 11:36:26.712809
[Epoch 0/100] [Batch 1138/1189] [ loss: 1.676392 ] ETA: 1 day, 11:37:21.721438
[Epoch 0/100] [Batch 1139/1189] [ loss: 1.383278 ] ETA: 1 day, 9:32:37.398736
[Epoch 0/100] [Batch 1140/1189] [ loss: 1.327741 ] ETA: 1 day, 7:11:56.872559
[Epoch 0/100] [Batch 1141/1189] [ loss: 1.496326 ] ETA: 1 day, 8:46:25.685087
[Epoch 0/100] [Batch 1142/1189] [ loss: 1.375240 ] ETA: 1 day, 7:36:58.306170
[Epoch 0/100] [Batch 1143/1189] [ loss: 1.381015 ] ETA: 1 day, 9:54:56.735631
[Epoch 0/100] [Batch 1144/1189] [ loss: 1.295985 ] ETA: 1 day, 11:19:36.835994
[Epoch 0/100] [Batch 1145/1189] [ loss: 1.156869 ] ETA: 1 day, 4:58:33.626155
[Epoch 0/100] [Batch 1146/1189] [ loss: 1.399812 ] ETA: 1 day, 4:21:41.292924
[Epoch 0/100] [Batch 1147/1189] [ loss: 1.311933 ] ETA: 1 day, 3:36:30.001039
[Epoch 0/100] [Batch 1148/1189] [ loss: 1.162318 ] ETA: 1 day, 12:28:38.326847
[Epoch 0/100] [Batch 1149/1189] [ loss: 1.603357 ] ETA: 1 day, 4:23:16.389317
[Epoch 0/100] [Batch 1150/1189] [ loss: 1.495230 ] ETA: 1 day, 7:08:53.333445
[Epoch 0/100] [Batch 1151/1189] [ loss: 2.134799 ] ETA: 1 day, 6:20:05.797854
[Epoch 0/100] [Batch 1152/1189] [ loss: 1.743438 ] ETA: 1 day, 5:40:30.570143
[Epoch 0/100] [Batch 1153/1189] [ loss: 1.204755 ] ETA: 1 day, 8:00:51.107349
[Epoch 0/100] [Batch 1154/1189] [ loss: 1.588814 ] ETA: 1 day, 7:25:01.349612
[Epoch 0/100] [Batch 1155/1189] [ loss: 1.302290 ] ETA: 1 day, 15:02:16.578913
[Epoch 0/100] [Batch 1156/1189] [ loss: 1.383815 ] ETA: 1 day, 2:40:57.065403
[Epoch 0/100] [Batch 1157/1189] [ loss: 1.481351 ] ETA: 1 day, 1:19:27.097099
[Epoch 0/100] [Batch 1158/1189] [ loss: 1.556248 ] ETA: 1 day, 10:11:33.791699
[Epoch 0/100] [Batch 1159/1189] [ loss: 1.364280 ] ETA: 1 day, 4:39:06.076147
[Epoch 0/100] [Batch 1160/1189] [ loss: 1.376029 ] ETA: 1 day, 4:30:37.949843
[Epoch 0/100] [Batch 1161/1189] [ loss: 1.383629 ] ETA: 1 day, 8:08:41.497294
[Epoch 0/100] [Batch 1162/1189] [ loss: 1.808039 ] ETA: 1 day, 12:06:48.981025
[Epoch 0/100] [Batch 1163/1189] [ loss: 1.452827 ] ETA: 1 day, 5:53:21.263958
[Epoch 0/100] [Batch 1164/1189] [ loss: 1.626368 ] ETA: 1 day, 4:37:19.491428
[Epoch 0/100] [Batch 1165/1189] [ loss: 1.602634 ] ETA: 1 day, 9:10:12.700396
[Epoch 0/100] [Batch 1166/1189] [ loss: 1.293771 ] ETA: 1 day, 12:49:46.749019
[Epoch 0/100] [Batch 1167/1189] [ loss: 1.352201 ] ETA: 1 day, 11:06:47.390075
[Epoch 0/100] [Batch 1168/1189] [ loss: 1.425075 ] ETA: 1 day, 9:38:10.767840
[Epoch 0/100] [Batch 1169/1189] [ loss: 1.438428 ] ETA: 1 day, 13:20:29.934743
[Epoch 0/100] [Batch 1170/1189] [ loss: 1.408864 ] ETA: 1 day, 5:42:31.973755
[Epoch 0/100] [Batch 1171/1189] [ loss: 1.432111 ] ETA: 1 day, 12:36:22.308808
[Epoch 0/100] [Batch 1172/1189] [ loss: 1.501397 ] ETA: 1 day, 7:14:40.473709
[Epoch 0/100] [Batch 1173/1189] [ loss: 1.772852 ] ETA: 1 day, 4:24:50.443225
[Epoch 0/100] [Batch 1174/1189] [ loss: 1.357696 ] ETA: 1 day, 5:08:26.416243
[Epoch 0/100] [Batch 1175/1189] [ loss: 1.405594 ] ETA: 1 day, 3:28:56.845541
[Epoch 0/100] [Batch 1176/1189] [ loss: 1.362295 ] ETA: 1 day, 4:34:27.179690
[Epoch 0/100] [Batch 1177/1189] [ loss: 1.346806 ] ETA: 1 day, 5:46:31.905596
[Epoch 0/100] [Batch 1178/1189] [ loss: 1.383743 ] ETA: 1 day, 2:59:13.606403
[Epoch 0/100] [Batch 1179/1189] [ loss: 1.189548 ] ETA: 1 day, 15:03:23.529069
[Epoch 0/100] [Batch 1180/1189] [ loss: 1.173332 ] ETA: 1 day, 8:28:36.873236
[Epoch 0/100] [Batch 1181/1189] [ loss: 1.669582 ] ETA: 1 day, 8:46:33.461293
[Epoch 0/100] [Batch 1182/1189] [ loss: 1.521115 ] ETA: 1 day, 7:22:11.260571
[Epoch 0/100] [Batch 1183/1189] [ loss: 1.273043 ] ETA: 1 day, 7:30:21.679358
[Epoch 0/100] [Batch 1184/1189] [ loss: 1.625322 ] ETA: 1 day, 10:00:52.055680
[Epoch 0/100] [Batch 1185/1189] [ loss: 1.348830 ] ETA: 1 day, 2:33:56.056288
[Epoch 0/100] [Batch 1186/1189] [ loss: 1.353469 ] ETA: 1 day, 3:50:15.036202
[Epoch 0/100] [Batch 1187/1189] [ loss: 1.364818 ] ETA: 1 day, 1:38:19.836325
[Epoch 0/100] [Batch 1188/1189] [ loss: 1.568605 ] ETA: 1 day, 8:21:01.940895
Lr is updated by lr_scheduler.StepLR. [0.001]->[0.001]

Validating... Step 1188/1189 / Epoch 0/100 - 0.3143 sec/step - train loss: 2.0321e+00  - val loss: 1.3862e+00
[2025-11-12T16:19:37.749] error: *** JOB 780239 ON ai-gpu04 CANCELLED AT 2025-11-12T16:19:37 DUE to SIGNAL Terminated ***
